FM Modulation Parameters: m=100.0, F=2000000, FMOD=10, FD=100000
Frequency	Signal	Power
14460	-0.51524734	5.2897479e-22
14480	-0.92072286	5.3047092e-22
14500	-0.97417343	5.3214316e-22
14520	-0.65516301	5.3371358e-22
14540	-0.085660572	5.3455508e-22
14560	0.51659294	5.3637463e-22
14580	0.92133467	5.3753544e-22
14600	0.97381754	5.3928594e-22
14620	0.65397549	5.4099304e-22
14640	0.084095448	5.4261958e-22
14660	-0.51793726	5.4374073e-22
14680	-0.92194421	5.4546945e-22
14700	-0.97345925	5.4680264e-22
14720	-0.65278635	5.485503e-22
14740	-0.082530117	5.4974748e-22
14760	0.5192803	5.508639e-22
14780	0.92255148	5.5260625e-22
14800	0.97309856	5.5389864e-22
14820	0.65159561	5.5585754e-22
14840	0.080964582	5.5747076e-22
14860	-0.52062207	5.5911527e-22
14880	-0.92315647	5.6060529e-22
14900	-0.97273547	5.6185888e-22
14920	-0.65040325	5.6307053e-22
14940	-0.079398848	5.6447602e-22
14960	0.52196255	5.6610741e-22
14980	0.92375918	5.6758318e-22
15000	0.97236997	5.6895428e-22
