FSK 2GHz Parameters: F=2GHz, F1=20000, F2=40000
Frequency	Signal	Power
12440000	0.30529778	7.7446658e-30
12460000	-0.31273746	3.9344707e-30
12480000	-0.8113153	4.0805188e-30
12500000	-0.99999229	6.6782418e-30
12520000	-0.80669882	4.2282562e-30
12540000	-0.30526786	6.0580844e-30
12560000	0.3127673	1.1264442e-30
12580000	0.81133367	1.1217134e-31
12600000	0.99999217	1.1775144e-30
12620000	0.80668026	1.8868431e-31
12640000	0.30523795	7.2174827e-31
12660000	-0.31279714	2.8501663e-31
12680000	-0.81135203	5.1522641e-31
12700000	-0.99999204	1.0243952e-30
12720000	-0.80666169	3.2074821e-31
12740000	-0.30520803	4.9047026e-30
12760000	0.31282698	2.6831103e-30
12780000	0.8113704	2.4106262e-30
12800000	0.99999191	5.5872699e-31
12820000	0.80664312	4.0220176e-31
12840000	0.30517811	1.5939051e-31
12860000	-0.31285681	7.7814493e-31
12880000	-0.81138876	1.5408725e-30
12900000	-0.99999179	1.463543e-30
12920000	-0.80662455	2.5108396e-30
12940000	-0.3051482	4.8103487e-30
12960000	0.31288665	1.8176837e-30
12980000	0.81140712	1.1916841e-29
13000000	0.99999166	1.2115878e-29
13020000	0.80660598	3.3972551e-31
13040000	0.30511828	2.1856163e-30
13060000	-0.31291649	6.6363001e-30
13080000	-0.81142549	9.8342196e-30
13100000	-0.99999153	2.4005073e-29
13120000	-0.80658741	1.3094551e-29
13140000	-0.30508836	1.178981e-29
13160000	0.31294633	1.4257677e-29
13180000	0.81144385	7.8728122e-30
13200000	0.9999914	1.0789257e-29
13220000	0.80656884	1.555013e-29
13240000	0.30505844	3.8379584e-31
13260000	-0.31297617	9.5428937e-30
13280000	-0.81146221	1.0304514e-29
13300000	-0.99999127	1.4712118e-29
13320000	-0.80655027	1.2871117e-29
13340000	-0.30502852	5.2632625e-30
13360000	0.313006	2.976801e-30
13380000	0.81148057	4.7297421e-30
13400000	0.99999114	7.4207399e-32
13420000	0.8065317	1.2447894e-30
13440000	0.30499861	3.2942489e-31
13460000	-0.31303584	1.3048872e-30
13480000	-0.81149892	2.3403374e-31
13500000	-0.99999101	5.3930993e-31
13520000	-0.80651313	2.1902254e-31
13540000	-0.30496869	8.0748745e-31
13560000	0.31306568	3.3239031e-31
13580000	0.81151728	7.971336e-31
13600000	0.99999087	4.0813191e-31
13620000	0.80649455	1.4669175e-30
13640000	0.30493877	4.7155171e-31
13660000	-0.31309552	3.4160026e-31
13680000	-0.81153564	9.5944058e-31
13700000	-0.99999074	1.307512e-30
13720000	-0.80647598	6.9091781e-30
13740000	-0.30490885	2.2911638e-30
13760000	0.31312535	5.1900727e-31
13780000	0.811554	5.2534397e-31
13800000	0.9999906	1.6215967e-30
13820000	0.8064574	4.4669932e-31
13840000	0.30487893	2.7575576e-30
13860000	-0.31315519	3.1592675e-30
13880000	-0.81157235	3.0747244e-31
13900000	-0.99999047	1.1056211e-30
13920000	-0.80643882	6.0234646e-31
13940000	-0.30484901	4.5423871e-30
13960000	0.31318502	2.5829643e-08
13980000	0.8115907	2.5829643e-08
14000000	0.99999033	1.2140415e-30
14020000	0.80642025	2.6538486e-08
14040000	0.30481909	2.6538486e-08
14060000	-0.31321486	3.6427558e-30
14080000	-0.81160906	6.273498e-31
14100000	-0.99999019	2.0333437e-32
14120000	-0.80640167	1.1519672e-30
14140000	-0.30478916	7.8955323e-31
14160000	0.31324469	3.556824e-30
14180000	0.81162741	1.5452404e-30
14200000	0.99999005	2.4231995e-30
14220000	0.80638309	5.2422025e-31
14240000	0.30475924	4.3869307e-31
14260000	-0.31327453	1.3345923e-30
