Frequency	Signal	Power
5130	-0.40880041	1.4028684e-32
5140	-0.20760747	3.4296533e-32
5150	-2.8204016e-14	4.0930585e-32
5160	0.19166469	2.9072846e-32
5170	0.34822709	3.2402624e-32
5180	0.45579589	5.6038976e-32
5190	0.50708386	4.9513699e-32
5200	0.5018701	3.4097156e-32
5210	0.44656431	6.6545e-32
5220	0.35296393	1.3757997e-32
5230	0.23639537	5.7442795e-32
5240	0.1135047	1.0555264e-32
5250	8.6156532e-15	3.4144703e-32
5260	-0.091355043	1.2993692e-32
5270	-0.15223951	4.0540174e-32
5280	-0.17958387	6.187773e-34
5290	-0.17560525	3.1812485e-32
5300	-0.14709289	1.330603e-32
5310	-0.10406891	8.8813594e-32
5320	-0.058032701	4.5903822e-32
5330	-0.020050297	4.9243887e-32
5340	0.0010329567	5.8604146e-32
5350	1.4896945e-15	2.9282091e-32
5360	-0.023909957	2.5599912e-32
5370	-0.066869064	3.8360524e-32
5380	-0.1210408	5.8836561e-32
5390	-0.17578789	3.6540245e-32
5400	-0.21933447	8.6242855e-32
5410	-0.24064388	1.1639703e-33
5420	-0.23124104	4.1409092e-32
5430	-0.18671393	6.3813183e-33
5440	-0.1076704	3.9629539e-32
5450	-1.7969773e-14	1.397178e-32
5460	0.12561529	7.3378129e-32
5470	0.25489411	1.9772598e-33
5480	0.3717076	4.7621126e-32
5490	0.46016558	2.1539504e-32
5500	0.50676275	9.8564369e-32
5510	0.50229672	6.5023322e-33
5520	0.44329485	6.7961271e-32
5530	0.3327466	5.5643897e-32
5540	0.18002696	5.4998546e-32
5550	1.7853923e-14	3.4556153e-32
5560	-0.1886004	1.5113546e-32
5570	-0.36532073	5.1746584e-32
5580	-0.5104049	2.4725632e-32
5590	-0.60717659	5.3206224e-32
5600	-0.64408603	7.4274763e-33
5610	-0.6161602	8.4053425e-32
5620	-0.52566942	2.1577211e-32
5630	-0.38192119	7.9006389e-32
5640	-0.20020259	1.1817076e-33
5650	-2.6195001e-14	1.5816077e-31
5660	0.19728363	4.9688328e-32
5670	0.37083087	1.0432688e-31
5680	0.50282085	6.0328423e-32
5690	0.58045236	2.2232031e-31
5700	0.59733236	3.0466402e-31
5710	0.55406601	9.7362341e-32
5720	0.45798641	6.2605433e-31
5730	0.32207256	9.6175436e-31
5740	0.1632061	7.977919e-30
5750	2.6073268e-14	1.672193e-30
5760	-0.14951686	9.5871642e-30
5770	-0.27006138	1.3850396e-30
5780	-0.35083164	1.3482279e-30
5790	-0.3866041	2.2463139e-31
5800	-0.37806799	2.5837793e-31
5810	-0.33137542	2.7372355e-31
5820	-0.25698968	1.8573329e-31
5830	-0.16800645	1.7727557e-31
5840	-0.078189936	5.7991334e-32
5850	-7.4155967e-15	2.3134927e-31
5860	0.057116947	4.2788949e-32
5870	0.08794129	1.0272237e-31
5880	0.092037371	1.2679855e-33
5890	0.073587283	1.3085925e-31
5900	0.040535986	1.7030575e-32
5910	0.0031791137	9.0012758e-32
5920	-0.027596866	1.0632992e-32
5930	-0.042163225	6.2686957e-32
5940	-0.033814039	4.6233577e-32
5950	-6.5588928e-15	1.7622337e-31
5960	0.057057605	4.7942096e-32
5970	0.13047532	1.0887028e-31
5980	0.20953972	5.6851052e-32
5990	0.28116191	4.7357772e-32
6000	0.33176275	6.8954732e-32
6010	0.34933153	4.9675631e-32
6020	0.32537031	7.8845012e-32
6030	0.25644331	2.5317483e-32
6040	0.14509754	5.982633e-32
6050	1.3524916e-14	2.1412606e-32
6060	-0.16476154	8.5970196e-32
6070	-0.3311551	2.6688498e-32
6080	-0.47929348	9.2685653e-32
6090	-0.58988327	1.6909329e-32
6100	-0.64672647	9.0727657e-32
6110	-0.63895009	3.0489984e-32
6120	-0.56266549	4.8675779e-32
6130	-0.42182376	3.8217267e-32
6140	-0.22813052	1.5640349e-31
6150	-2.8570019e-14	1.6618585e-31
6160	0.23935033	1.5863093e-31
6170	0.46445256	7.7371715e-31
6180	0.65049043	2.4210288e-31
6190	0.77620326	7.6215602e-32
6200	0.82643737	1.3409713e-31
6210	0.7940288	4.0359809e-32
6220	0.68077875	9.1831379e-33
6230	0.49739168	5.5224395e-32
6240	0.26237172	2.7299869e-32
6250	4.1233712e-14	2.6835611e-32
6260	-0.26237172	2.0865809e-33
6270	-0.49739168	2.6484612e-32
6280	-0.68077875	3.7349379e-32
