Quadrature Modulation 1GHz: F=1.0E9, FS=10.0E9
Frequency	Signal	Power
4040000	1.3968022	9.7212623e-12
4050000	1	3.4057478e-11
4060000	0.22123174	7.8008445e-11
4070000	-0.64203952	1.2154896e-12
4080000	-1.2600735	3.8834324e-11
4090000	-1.3968022	4.0565258e-11
4100000	-1	3.7538051e-11
4110000	-0.22123174	3.1545028e-11
4120000	0.64203952	4.3137368e-10
4130000	1.2600735	1.1501311e-10
4140000	1.3968022	3.8426124e-10
4150000	1	5.0338181e-11
4160000	0.22123174	8.8467551e-10
4170000	-0.64203952	1.6061368e-10
4180000	-1.2600735	1.4319015e-10
4190000	-1.3968022	6.3110303e-10
4200000	-1	5.8880398e-11
4210000	-0.22123174	2.9354152e-10
4220000	0.64203952	4.6456699e-10
4230000	1.2600735	1.1829692e-10
4240000	1.3968022	1.0437283e-10
4250000	1	1.8223925e-10
4260000	0.22123174	7.9407063e-10
4270000	-0.64203952	2.407684e-10
4280000	-1.2600735	6.23328e-10
4290000	-1.3968022	4.7344365e-10
4300000	-1	2.0647748e-09
4310000	-0.22123174	5.5152489e-10
4320000	0.64203952	3.8005841e-10
4330000	1.2600735	2.2482202e-10
4340000	1.3968022	1.6177115e-10
4350000	1	1.6767226e-09
4360000	0.22123174	3.1532343e-10
4370000	-0.64203952	8.2229643e-10
4380000	-1.2600735	6.5855637e-10
4390000	-1.3968022	1.0271265e-10
4400000	-1	1.0533178e-10
4410000	-0.22123174	2.6461018e-09
4420000	0.64203952	2.9343579e-10
4430000	1.2600735	1.4160893e-09
4440000	1.3968022	5.3389843e-10
4450000	1	3.4852372e-10
4460000	0.22123174	1.6310536e-09
4470000	-0.64203952	1.2874226e-09
4480000	-1.2600735	5.2360079e-10
4490000	-1.3968022	5.4800863e-10
4500000	-1	7.0595016e-10
4510000	-0.22123174	4.8301799e-11
4520000	0.64203952	1.662956e-09
4530000	1.2600735	1.5524648e-09
4540000	1.3968022	5.7856055e-10
4550000	1	1.104364e-09
4560000	0.22123174	1.4713539e-09
4570000	-0.64203952	2.8726165e-10
4580000	-1.2600735	6.4445505e-10
4590000	-1.3968022	3.9736932e-11
4600000	-1	2.9532488e-09
4610000	-0.22123174	4.6968113e-11
4620000	0.64203952	7.8528996e-10
4630000	1.2600735	2.9017979e-10
4640000	1.3968022	4.1193118e-10
4650000	1	2.8748043e-09
4660000	0.22123174	9.4729513e-10
4670000	-0.64203952	1.0754946e-09
4680000	-1.2600735	1.3208543e-09
4690000	-1.3968022	7.1355876e-10
4700000	-1	7.6178351e-10
4710000	-0.22123174	3.034113e-10
4720000	0.64203952	1.1122626e-09
4730000	1.2600735	1.0020601e-10
4740000	1.3968022	1.307845e-09
4750000	1	1.4317598e-10
4760000	0.22123174	7.0444253e-10
4770000	-0.64203952	4.1082336e-10
4780000	-1.2600735	3.2336753e-10
4790000	-1.3968022	3.0017442e-09
4800000	-1	6.0570705e-10
4810000	-0.22123174	3.990498e-10
4820000	0.64203952	2.362031e-09
4830000	1.2600735	1.603496e-10
4840000	1.3968022	1.8900281e-09
4850000	1	5.7355753e-10
4860000	0.22123174	1.2568908e-09
4870000	-0.64203952	3.6642485e-10
4880000	-1.2600735	1.0713669e-09
4890000	-1.3968022	7.3277635e-10
4900000	-1	6.8833804e-10
4910000	-0.22123174	9.6167344e-10
4920000	0.64203952	7.9188343e-10
4930000	1.2600735	2.2240062e-09
4940000	1.3968022	5.5895335e-10
4950000	1	1.1780403e-09
4960000	0.22123174	4.4322793e-10
4970000	-0.64203952	9.74634e-11
4980000	-1.2600735	2.1563323e-09
4990000	-1.3968022	8.6818047e-10
5000000	-1	6.9077919e-11
5010000	-0.22123174	8.6946065e-10
5020000	0.64203952	2.1626797e-09
5030000	1.2600735	9.7892194e-11
5040000	1.3968022	4.4581414e-10
5050000	1	1.1865726e-09
5060000	0.22123174	5.6376937e-10
5070000	-0.64203952	2.2461328e-09
5080000	-1.2600735	8.0078075e-10
5090000	-1.3968022	9.7366654e-10
5100000	-1	6.9773449e-10
5110000	-0.22123174	7.4360059e-10
5120000	0.64203952	1.0883266e-09
5130000	1.2600735	3.7258956e-10
5140000	1.3968022	1.2792029e-09
5150000	1	5.84233e-10
5160000	0.22123174	1.9267064e-09
5170000	-0.64203952	1.6357785e-10
5180000	-1.2600735	2.4111432e-09
5190000	-1.3968022	4.0758418e-10
5200000	-1	6.1898248e-10
5210000	-0.22123174	3.0689401e-09
5220000	0.64203952	3.3073835e-10
5230000	1.2600735	4.2033168e-10
5240000	1.3968022	7.2095455e-10
5250000	1	1.4656673e-10
5260000	0.22123174	1.3390696e-09
5270000	-0.64203952	1.0261294e-10
5280000	-1.2600735	1.1390905e-09
5290000	-1.3968022	3.1074726e-10
5300000	-1	7.8021637e-10
5310000	-0.22123174	7.3081176e-10
5320000	0.64203952	1.3527215e-09
5330000	1.2600735	1.1013512e-09
5340000	1.3968022	9.6996144e-10
5350000	1	2.9431834e-09
5360000	0.22123174	4.2166038e-10
5370000	-0.64203952	2.9697811e-10
5380000	-1.2600735	8.035212e-10
5390000	-1.3968022	4.8047634e-11
5400000	-1	3.0203886e-09
5410000	-0.22123174	4.0629736e-11
5420000	0.64203952	6.5875318e-10
5430000	1.2600735	2.9355016e-10
5440000	1.3968022	1.503111e-09
5450000	1	1.127848e-09
5460000	0.22123174	5.9067307e-10
5470000	-0.64203952	1.5844415e-09
5480000	-1.2600735	1.6966324e-09
5490000	-1.3968022	4.926286e-11
5500000	-1	7.1974199e-10
5510000	-0.22123174	5.5851409e-10
5520000	0.64203952	5.3344381e-10
5530000	1.2600735	1.3111403e-09
5540000	1.3968022	1.6604819e-09
5550000	1	3.5467826e-10
5560000	0.22123174	5.4312003e-10
5570000	-0.64203952	1.439997e-09
5580000	-1.2600735	2.9827497e-10
5590000	-1.3968022	2.6886989e-09
5600000	-1	1.0698582e-10
5610000	-0.22123174	1.0428487e-10
5620000	0.64203952	6.6837531e-10
5630000	1.2600735	8.3422946e-10
5640000	1.3968022	3.197737e-10
5650000	1	1.6997179e-09
5660000	0.22123174	1.639252e-10
5670000	-0.64203952	2.2772589e-10
5680000	-1.2600735	3.8481571e-10
5690000	-1.3968022	5.5820853e-10
5700000	-1	2.0889739e-09
5710000	-0.22123174	4.788039e-10
5720000	0.64203952	6.3013734e-10
5730000	1.2600735	2.4330298e-10
5740000	1.3968022	8.0211495e-10
5750000	1	1.8401327e-10
5760000	0.22123174	1.053476e-10
5770000	-0.64203952	1.1935506e-10
5780000	-1.2600735	4.6853943e-10
5790000	-1.3968022	2.9593615e-10
5800000	-1	5.9337622e-11
5810000	-0.22123174	6.3575654e-10
5820000	0.64203952	1.4419e-10
5830000	1.2600735	1.6167251e-10
5840000	1.3968022	8.9016306e-10
5850000	1	5.063085e-11
5860000	0.22123174	3.863462e-10
5870000	-0.64203952	1.1559259e-10
5880000	-1.2600735	4.3338018e-10
5890000	-1.3968022	3.1679571e-11
5900000	-1	3.7683673e-11
5910000	-0.22123174	4.0706996e-11
5920000	0.64203952	3.8955073e-11
5930000	1.2600735	1.2188018e-12
5940000	1.3968022	7.8191073e-11
5950000	1	3.412415e-11
5960000	0.22123174	9.7365677e-12
5970000	-0.64203952	3.4261021e-12
5980000	-1.2600735	2.2934435e-12
5990000	-1.3968022	2.519825e-13
6000000	-1	1.4776381e-29
6010000	-0.22123174	2.5186696e-13
6020000	0.64203952	2.2913408e-12
6030000	1.2600735	3.4213908e-12
6040000	1.3968022	9.7187179e-12
6050000	1	3.4045956e-11
6060000	0.22123174	7.7976075e-11
6070000	-0.64203952	1.214892e-12
6080000	-1.2600735	3.8812249e-11
6090000	-1.3968022	4.0539081e-11
6100000	-1	3.7510938e-11
6110000	-0.22123174	3.1519814e-11
6120000	0.64203952	4.309956e-10
6130000	1.2600735	1.1490342e-10
6140000	1.3968022	3.8386504e-10
6150000	1	5.0282379e-11
6160000	0.22123174	8.8362616e-10
6170000	-0.64203952	1.6041068e-10
6180000	-1.2600735	1.4299802e-10
6190000	-1.3968022	6.3020704e-10
6200000	-1	5.8792205e-11
6210000	-0.22123174	2.9307887e-10
6220000	0.64203952	4.6379837e-10
6230000	1.2600735	1.1809192e-10
6240000	1.3968022	1.0418375e-10
6250000	1	1.8189474e-10
6260000	0.22123174	7.9250688e-10
6270000	-0.64203952	2.4027524e-10
6280000	-1.2600735	6.2200195e-10
6290000	-1.3968022	4.7239897e-10
6300000	-1	2.0600551e-09
6310000	-0.22123174	5.5022046e-10
6320000	0.64203952	3.7912935e-10
6330000	1.2600735	2.2425459e-10
